page_no,review_no,artist,album,genre,author,publish_date,bnm,cover_art,url
90,2,Public Enemy,It Takes a Nation of Millions to Hold Us Back/Fear of a Black Planet,Rap,Craig Jenkins,November 25 2014,Yes,https://media.pitchfork.com/photos/5929ab25b1335d7bf16997c2/1:1/w_160/78c3bd47.jpg,/reviews/albums/19997-public-enemy-it-takes-a-nation-of-millions-to-hold-us-backfear-of-a-black-planet/
90,3,Chief Keef,Back From the Dead 2/Big Gucci Sosa,Rap,David Drake,November 24 2014,No,https://media.pitchfork.com/photos/5929ab5213d1975652139bb6/1:1/w_160/8a2933a3.jpg,/reviews/albums/20027-chief-keef-gucci-mane-back-from-the-dead-2big-gucci-sosa/
90,4,Serengeti,Kenny Dennis III,Rap,Nate Patrin,November 21 2014,No,https://media.pitchfork.com/photos/5929aad2b1335d7bf169972e/1:1/w_160/c1516ce9.jpg,/reviews/albums/19941-serengeti-kenny-dennis-iii/
90,5,Mykki Blanco,Gay Dog Food,Rap,Lawrence Burney,November 14 2014,No,https://media.pitchfork.com/photos/5929ab2e9d034d5c69bf3f9c/1:1/w_160/d1285393.jpeg,/reviews/albums/20002-mykki-blanco-gay-dog-food/
90,6,Azealia Banks,Broke With Expensive Taste,Rap,Craig Jenkins,November 11 2014,No,https://media.pitchfork.com/photos/5929ab28c0084474cd0c130b/1:1/w_160/de7eef66.jpg,/reviews/albums/19998-azealia-banks-broke-with-expensive-taste/
90,7,Dej Loaf,Sell Sole,Rap,Meaghan Garvey,October 29 2014,No,https://media.pitchfork.com/photos/5929aaf59d034d5c69bf3f3b/1:1/w_160/ff740a89.jpg,/reviews/albums/19967-dej-loaf-sell-sole/
90,8,Run the Jewels,Run the Jewels 2,Rap,Ian Cohen,October 29 2014,Yes,https://media.pitchfork.com/photos/5929ab02c0084474cd0c12c0/1:1/w_160/e0491b02.png,/reviews/albums/19968-run-the-jewels-run-the-jewels-2/
90,9,Black Milk,If There's a Hell Below,Rap,Clayton Purdom,October 27 2014,No,https://media.pitchfork.com/photos/5929aa1b5e6ef9596932151d/1:1/w_160/ec5f273f.jpg,/reviews/albums/19822-black-milk-if-theres-a-hell-below/
90,10,T.I.,Paperwork,Rap,Jayson Greene,October 24 2014,No,https://media.pitchfork.com/photos/5929aacf9d034d5c69bf3ef8/1:1/w_160/763d94bf.png,/reviews/albums/19939-ti-paperwork/
90,11,DJ Quik,The Midnight Life,Rap,Jayson Greene,October 17 2014,No,https://media.pitchfork.com/photos/5929aac1c0084474cd0c124a/1:1/w_160/be653f72.jpg,/reviews/albums/19930-dj-quik-the-midnight-life/
90,12,Vince Staples,Hell Can Wait EP,Rap,Craig Jenkins,October 14 2014,Yes,https://media.pitchfork.com/photos/5929aa449d034d5c69bf3df5/1:1/w_160/fcd762cc.jpg,/reviews/albums/19849-vince-staples-hell-can-wait-ep/
91,1,Birdman,Tha Tour Part 1,Pop/R&B,Corban Goble,October 3 2014,No,https://media.pitchfork.com/photos/5929aa90c0084474cd0c11fe/1:1/w_160/dd7b95c3.jpg,/reviews/albums/19901-birdman-young-thug-rich-homie-quan-tha-tour-part-1/
91,2,milo,a toothpaste suburb,Rap,Nate Patrin,October 2 2014,No,https://media.pitchfork.com/photos/5929aa6e9d034d5c69bf3e44/1:1/w_160/b0b41001.jpg,/reviews/albums/19878-milo-a-toothpaste-suburb/
91,3,NehruvianDOOM,NehruvianDOOM,Rap,Nate Patrin,September 29 2014,No,https://media.pitchfork.com/photos/5929aa0a13d1975652139979/1:1/w_160/257f5828.jpg,/reviews/albums/19809-nehruviandoom-nehruviandoom/
91,4,Freeway,Highway Robbery,Rap,Jayson Greene,September 25 2014,No,https://media.pitchfork.com/photos/5929a9b0b1335d7bf169951f/1:1/w_160/2c08f97a.jpg,/reviews/albums/19743-freeway-the-jacka-highway-robbery/
91,5,Yung Lean,Unknown Memory,Rap,Jonah Bromwich,September 24 2014,No,https://media.pitchfork.com/photos/5929aa279d034d5c69bf3db8/1:1/w_160/f0deb63b.jpg,/reviews/albums/19827-yung-lean-unknown-memory/
91,6,Jeezy,Seen It All: The Autobiography,Rap,Ian Cohen,September 5 2014,No,https://media.pitchfork.com/photos/5929a9ec13d1975652139944/1:1/w_160/a2ff4a53.jpg,/reviews/albums/19786-young-jeezy-seen-it-all-the-autobiography/
91,7,iLoveMakonnen,iLoveMakonnen EP,Rap,Jayson Greene,September 4 2014,No,https://media.pitchfork.com/photos/5929a9d913d1975652139924/1:1/w_160/9c73b64f.jpg,/reviews/albums/19774-ilovemakonnen-ilovemakonnen-ep/
91,8,Raury,Indigo Child,Rap,Corban Goble,September 3 2014,No,https://media.pitchfork.com/photos/5929a9f113d197565213994e/1:1/w_160/a57800d3.jpg,/reviews/albums/19790-raury-indigo-child/
91,9,Wiz Khalifa,Blacc Hollywood,Rap,Craig Jenkins,August 29 2014,No,https://media.pitchfork.com/photos/5929a9bb5e6ef95969321478/1:1/w_160/f180b23e.jpg,/reviews/albums/19751-wiz-khalifa-blacc-hollywood/
91,10,DJ Mustard,10 Summers,Rap,Jordan Sargent,August 29 2014,No,https://media.pitchfork.com/photos/5929a985ea9e61561daa5a4f/1:1/w_160/762e5eaa.jpg,/reviews/albums/19709-dj-mustard-10-summers/
91,11,Mick Jenkins,The Water(s),Rap,David Drake,August 29 2014,No,https://media.pitchfork.com/photos/5929a9b39d034d5c69bf3ccf/1:1/w_160/ba4e0cd3.jpg,/reviews/albums/19745-mick-jenkins-the-waters/
91,12,Lil Silva,Mabel EP,Electronic,Larry Fitzmaurice,August 8 2014,No,https://media.pitchfork.com/photos/5929a96e9d034d5c69bf3c54/1:1/w_160/fa8c901c.jpg,/reviews/albums/19690-lil-silva-mabel-ep/
92,1,King Louie,Tony,Rap,David Drake,August 7 2014,No,https://media.pitchfork.com/photos/5929a93013d1975652139816/1:1/w_160/a6e62e55.jpg,/reviews/albums/19645-king-louie-tony/
92,2,Shabazz Palaces,Lese Majesty,Rap,Craig Jenkins,July 28 2014,No,https://media.pitchfork.com/photos/5929a91f5e6ef9596932136d/1:1/w_160/cc761557.jpg,/reviews/albums/19631-shabazz-palaces-lese-majesty/
92,3,Common,Nobody's Smiling,Rap,David Drake,July 25 2014,No,https://media.pitchfork.com/photos/5929a904b1335d7bf1699406/1:1/w_160/5a64335c.jpeg,/reviews/albums/19608-common-nobodys-smiling/
92,4,BeatKing,Gangsta Stripper Music 2,Rap,David Drake,July 16 2014,No,https://media.pitchfork.com/photos/5929a91613d19756521397e6/1:1/w_160/fa2e7b46.jpg,/reviews/albums/19623-beatking-gangsta-stripper-music-2/
92,5,MellowHype,INSA,Rap,Jonah Bromwich,July 11 2014,No,https://media.pitchfork.com/photos/5929a90ac0084474cd0c0f71/1:1/w_160/2dab6fa9.jpg,/reviews/albums/19612-mellowhype-insa/
92,6,G-Eazy,These Things Happen,Rap,David Drake,July 10 2014,No,https://media.pitchfork.com/photos/5929a85bea9e61561daa57da/1:1/w_160/7fedc949.jpg,/reviews/albums/19479-g-eazy-these-things-happen/
92,7,RiFF RAFF,NEON iCON,Rap,David Drake,June 27 2014,No,https://media.pitchfork.com/photos/5929a549c0084474cd0c06ac/1:1/w_160/edd85868.jpg,/reviews/albums/19484-riff-raff-neon-icon/
92,8,Ab-Soul,These Days...,Rap,Jayson Greene,June 26 2014,No,https://media.pitchfork.com/photos/5929a85e9d034d5c69bf3a1b/1:1/w_160/1c8abfd2.jpg,/reviews/albums/19481-ab-soul-these-days/
92,9,Open Mike Eagle,Dark Comedy,Rap,Nate Patrin,June 20 2014,No,https://media.pitchfork.com/photos/5929a858ea9e61561daa57d3/1:1/w_160/c1eccc0f.jpg,/reviews/albums/19477-open-mike-eagle-dark-comedy/
92,10,Big Freedia,Just Be Free,Rap,Miles Raymer,June 18 2014,No,https://media.pitchfork.com/photos/5929a842b1335d7bf1699237/1:1/w_160/38e16e38.jpg,/reviews/albums/19461-big-freedia-just-be-free/
92,11,clipping.,CLPPNG,Rap,Miles Raymer,June 13 2014,No,https://media.pitchfork.com/photos/5929a817ea9e61561daa5731/1:1/w_160/1c2e09c4.jpg,/reviews/albums/19431-clipping-clppng/
92,12,Death Grips,Niggas on the Moon,Experimental,Larry Fitzmaurice,June 13 2014,No,https://media.pitchfork.com/photos/5929a8525e6ef959693211a5/1:1/w_160/686513d1.jpg,/reviews/albums/19472-death-grips-niggas-on-the-moon/
93,1,50 Cent,Animal Ambition,Pop/R&B,Ian Cohen,June 6 2014,No,https://media.pitchfork.com/photos/5929a81413d197565213958a/1:1/w_160/4fb10d2e.jpg,/reviews/albums/19429-50-cent-animal-ambition/
93,2,Well$,MTSYD: the Revenge of the African Booty Scratcher,Rap,Jayson Greene,June 5 2014,No,https://media.pitchfork.com/photos/5929a7c2ea9e61561daa566c/1:1/w_160/1fa44ce1.jpeg,/reviews/albums/19376-well-mtysd-the-revenge-of-the-african-booty-scratcher/
93,3,G-Side,Gz II Godz,Rap,David Turner,May 29 2014,No,https://media.pitchfork.com/photos/5929a7f75e6ef959693210d6/1:1/w_160/3ea2377c.jpg,/reviews/albums/19413-g-side-gz-ii-godz/
93,4,Blu,Good to Be Home,Rap,Nate Patrin,May 26 2014,No,https://media.pitchfork.com/photos/5929a748ea9e61561daa5552/1:1/w_160/32a0d7ac.jpg,/reviews/albums/19297-blu-good-to-be-home/
93,5,The Roots,...And Then You Shoot Your Cousin,Rap,Jayson Greene,May 23 2014,No,https://media.pitchfork.com/photos/5929a77f13d1975652139417/1:1/w_160/1fb4d03f.jpg,/reviews/albums/19332-the-roots-and-then-you-shoot-your-cousin/
93,6,Mac Miller,Faces,Rap,Craig Jenkins,May 22 2014,No,https://media.pitchfork.com/photos/5e21f772d7f8cd0008150e31/1:1/w_160/Mac-Miller-FACES.jpg,/reviews/albums/19390-mac-miller-faces/
93,7,2 Chainz,FreeBase EP,Rap,David Turner,May 16 2014,No,https://media.pitchfork.com/photos/5929a7ad13d197565213948e/1:1/w_160/81bf2c0d.jpg,/reviews/albums/19361-2-chainz-freebase-ep/
93,8,Iamsu!,Sincerely Yours,Rap,David Turner,May 15 2014,No,https://media.pitchfork.com/photos/5929a6eac0084474cd0c0a99/1:1/w_160/bf126008.jpg,/reviews/albums/19230-iamsu-sincerely-yours/
93,9,GoldLink,The God Complex,Rap,Jayson Greene,May 9 2014,No,https://media.pitchfork.com/photos/5929a775c0084474cd0c0bbc/1:1/w_160/02f86477.jpg,/reviews/albums/19325-goldlink-the-god-complex/
93,10,Atmosphere,Southsiders,Rap,Jayson Greene,May 9 2014,No,https://media.pitchfork.com/photos/5929a76e9d034d5c69bf37c5/1:1/w_160/397e4117.jpg,/reviews/albums/19320-atmosphere-southsiders/
93,11,Antwon,Heavy Hearted in Doldrums,Rap,Zoe Camp,May 6 2014,No,https://media.pitchfork.com/photos/5929a7199d034d5c69bf36ec/1:1/w_160/1c126260.jpg,/reviews/albums/19262-antwon-heavy-hearted-in-doldrums/
93,12,Kelis,Food,Rap,Nate Patrin,April 30 2014,No,https://media.pitchfork.com/photos/5929a73ac0084474cd0c0b3c/1:1/w_160/27c0bd6f.jpg,/reviews/albums/19285-kelis-food/
94,1,Gucci Mane,Young Thugga Mane La Flare,Rap,David Turner,April 25 2014,No,https://media.pitchfork.com/photos/5929a740c0084474cd0c0b47/1:1/w_160/12716211.jpg,/reviews/albums/19290-gucci-mane-young-thug-young-thugga-mane-la-flare/
94,2,Pharoahe Monch,P.T.S.D. (Post Traumatic Stress Disorder),Rap,Kyle Kramer,April 23 2014,No,https://media.pitchfork.com/photos/5929a6fd13d19756521392ed/1:1/w_160/7069568a.jpg,/reviews/albums/19244-pharoahe-monch-ptsd-post-traumatic-stress-disorder/
94,3,Future,Honest,Rap,Craig Jenkins,April 22 2014,No,https://media.pitchfork.com/photos/5929a6dc9d034d5c69bf364a/1:1/w_160/91bcc34f.jpg,/reviews/albums/19221-future-honest/
94,4,Kool A.D.,Word O.K.,Rap,Jonah Bromwich,April 21 2014,No,https://media.pitchfork.com/photos/5929a72613d1975652139346/1:1/w_160/49a65667.jpg,/reviews/albums/19272-kool-ad-word-ok/
94,5,J. Spaceman,Live at Le Poisson Rouge,Rock,Nick Neyland,April 18 2014,No,https://media.pitchfork.com/photos/5929a6b89d034d5c69bf35e0/1:1/w_160/6fbe7ba4.jpg,/reviews/albums/19192-j-spaceman-kid-millions-live-at-le-poisson-rouge/
94,6,DaVinci,Ghetto Cuisine,Rap,Jonah Bromwich,April 17 2014,No,https://media.pitchfork.com/photos/5929a732c0084474cd0c0b2f/1:1/w_160/b5593b90.jpg,/reviews/albums/19279-davinci-sweet-valley-ghetto-cuisine/
94,7,Ratking,So It Goes,Rap,Kyle Kramer,April 16 2014,No,https://media.pitchfork.com/photos/5929a6c25e6ef95969320df5/1:1/w_160/35f7ddaa.jpg,/reviews/albums/19201-ratking-so-it-goes/
94,8,Girl Talk,Broken Ankles EP,Electronic,Jayson Greene,April 11 2014,No,https://media.pitchfork.com/photos/5929a7069d034d5c69bf36bf/1:1/w_160/0d157c59.jpg,/reviews/albums/19250-girl-talk-freeway-broken-ankles-ep/
94,9,Chuck Inglish,Convertibles,Rap,Renato Pagnani,April 10 2014,No,https://media.pitchfork.com/photos/5929a5a29d034d5c69bf3343/1:1/w_160/a97a36fa.jpg,/reviews/albums/18970-chuck-inglish-convertibles/
94,10,Mobb Deep,The Infamous / The Infamous Mobb Deep,Rap,Jayson Greene,April 9 2014,Yes,https://media.pitchfork.com/photos/5929a6f7b1335d7bf1698f52/1:1/w_160/217a88ce.jpg,/reviews/albums/19240-mobb-deep-the-infamous-the-infamous-mobb-deep/
94,11,Sage the Gemini,Remember Me,Rap,Craig Jenkins,April 4 2014,No,https://media.pitchfork.com/photos/5929a6c8ea9e61561daa5438/1:1/w_160/fb6b75b2.jpg,/reviews/albums/19206-sage-the-gemini-remember-me/
94,12,De La Soul,Smell the D.A.I.S.Y.,Rap,Nate Patrin,April 4 2014,No,https://media.pitchfork.com/photos/5929a6d3c0084474cd0c0a5c/1:1/w_160/0e877487.jpg,/reviews/albums/19215-de-la-soul-smell-the-daisy/
95,1,Smoke DZA,Dream.Zone.Achieve,Rap,Nate Patrin,March 26 2014,No,https://media.pitchfork.com/photos/5929a62b9d034d5c69bf3487/1:1/w_160/1d76b8d1.jpeg,/reviews/albums/19078-smoke-dza-dreamzoneachieve/
95,2,YG,My Krazy Life,Rap,Craig Jenkins,March 26 2014,No,https://media.pitchfork.com/photos/5929a695c0084474cd0c09ce/1:1/w_160/04356a8b.jpg,/reviews/albums/19164-yg-my-krazy-life/
95,3,Grieves,Winter & the Wolves,Rap,Jonah Bromwich,March 25 2014,No,https://media.pitchfork.com/photos/5929a68c5e6ef95969320d80/1:1/w_160/95685c82.jpg,/reviews/albums/19157-grieves-winter-the-wolves/
95,4,Kevin Gates,By Any Means,Rap,Renato Pagnani,March 24 2014,No,https://media.pitchfork.com/photos/5929a653c0084474cd0c0931/1:1/w_160/f69d9516.jpg,/reviews/albums/19109-kevin-gates-by-any-means/
95,5,Kid Cudi,Satellite Flight: The Journey to Mother Moon,Rap,Jayson Greene,March 18 2014,No,https://media.pitchfork.com/photos/5929a66f13d19756521391a7/1:1/w_160/fba34faf.jpg,/reviews/albums/19133-kid-cudi-satellite-flight-the-journey-to-mother-moon/
95,6,Nocando,Jimmy the Burnout,Rap,Nate Patrin,March 17 2014,No,https://media.pitchfork.com/photos/5929a6585e6ef95969320cef/1:1/w_160/0c2be00e.jpg,/reviews/albums/19113-nocando-jimmy-the-burnout/
95,7,Le1f,Hey EP,Rap,Andrew Ryce,March 17 2014,No,https://media.pitchfork.com/photos/5929a6555e6ef95969320cec/1:1/w_160/b00eaf3e.jpg,/reviews/albums/19111-le1f-hey-ep/
95,8,Curren$y,The Drive In Theatre,Rap,Jonah Bromwich,March 14 2014,No,https://media.pitchfork.com/photos/5929a66d5e6ef95969320d2a/1:1/w_160/6b4c047e.jpg,/reviews/albums/19131-curreny-the-drive-in-theatre/
95,9,Madlib,PiÃƒÆ’Ã‚Â±ata,Rap,Nate Patrin,March 13 2014,No,https://media.pitchfork.com/photos/5929a55e9d034d5c69bf32ab/1:1/w_160/5d549a79.jpg,/reviews/albums/18930-freddie-gibbs-and-madlib-pinata/
95,10,Lakutis,Three Seashells,Rap,Zach Kelly,March 6 2014,No,https://media.pitchfork.com/photos/5929a522c0084474cd0c065a/1:1/w_160/eeb2e51c.jpg,/reviews/albums/18881-lakutis-three-seashells/
95,11,Tunde Olaniran,Yung Archetype EP,Rap,Kyle Kramer,March 6 2014,No,https://media.pitchfork.com/photos/5929a620c0084474cd0c08ab/1:1/w_160/aadc0eda.jpg,/reviews/albums/19069-tunde-olaniran-yung-archetype-ep/
95,12,Rick Ross,Mastermind,Rap,Craig Jenkins,March 6 2014,No,https://media.pitchfork.com/photos/5929a645ea9e61561daa5321/1:1/w_160/0502375e.jpeg,/reviews/albums/19097-rick-ross-mastermind/
96,1,Nguzunguzu,The Perfect Lullaby Vol. 2,Electronic,Nate Patrin,March 3 2014,No,https://media.pitchfork.com/photos/5929a61bb1335d7bf1698d5c/1:1/w_160/3e89ee7d.jpg,/reviews/albums/19065-nguzunguzu-the-perfect-lullaby-vol-2/
96,2,Schoolboy Q,Oxymoron,Rap,Craig Jenkins,February 28 2014,No,https://media.pitchfork.com/photos/5929a5fec0084474cd0c0862/1:1/w_160/b33e0ff9.jpeg,/reviews/albums/19043-schoolboy-q-oxymoron/
96,3,Homeboy Sandman,White Sands,Rap,Nate Patrin,February 25 2014,No,https://media.pitchfork.com/photos/5929a5f3ea9e61561daa5262/1:1/w_160/c7ff9158.jpg,/reviews/albums/19034-homeboy-sandman-white-sands/
96,4,Isaiah Rashad,Cilvia Demo,Rap,Nate Patrin,February 13 2014,No,https://media.pitchfork.com/photos/5929a5d913d1975652139057/1:1/w_160/b4060f75.jpg,/reviews/albums/19014-isaiah-rashad-cilvia/
96,5,Ty Dolla $ign,Beach House EP,Rap,Craig Jenkins,January 31 2014,No,https://media.pitchfork.com/photos/5929a59513d1975652138fb4/1:1/w_160/cf2810ed.png,/reviews/albums/18964-ty-dolla-ign-beach-house-ep/
96,6,Cities Aviv,Come to Life,Experimental,David Turner,January 27 2014,No,https://media.pitchfork.com/photos/5929a56013d1975652138f34/1:1/w_160/e7e317b3.jpg,/reviews/albums/18933-cities-aviv-come-to-life/
96,7,Step Brothers,Lord Steppington,Rap,Jonah Bromwich,January 24 2014,No,https://media.pitchfork.com/photos/5929a57b5e6ef95969320aef/1:1/w_160/b3ac328a.jpg,/reviews/albums/18952-step-brothers-lord-steppington/
96,8,Gucci Mane,The State vs. Radric Davis II: The Caged Bird Sings,Rap,Corban Goble,January 16 2014,No,https://media.pitchfork.com/photos/5929a4f813d1975652138e35/1:1/w_160/a10806a5.jpg,/reviews/albums/18847-gucci-mane-the-state-vs-rodric-davis-the-caged-bird-sings/
96,9,Fabolous,The Soul Tape 3,Rap,Zach Kelly,January 15 2014,No,https://media.pitchfork.com/photos/5929a5279d034d5c69bf3225/1:1/w_160/172ee772.jpg,/reviews/albums/18885-fabolous-the-soul-tape-3/
96,10,Kool A.D.,NOT O.K.,Rap,Ian Cohen,January 15 2014,No,https://media.pitchfork.com/photos/5929a5255e6ef95969320a2b/1:1/w_160/924da927.jpg,/reviews/albums/18884-kool-ad-not-ok/
96,11,Roc Marciano,Marci Beaucoup,Rap,Renato Pagnani,January 13 2014,No,https://media.pitchfork.com/photos/5929a51f5e6ef95969320a1d/1:1/w_160/1faef758.jpg,/reviews/albums/18879-roc-marciano-marci-beaucoup/
96,12,Angel Haze,Dirty Gold,Rap,Lindsay Zoladz,January 10 2014,No,https://media.pitchfork.com/photos/5929a51b5e6ef95969320a13/1:1/w_160/d7d48e77.jpg,/reviews/albums/18876-angel-haze-dirty-gold/
97,1,Busta Rhymes,The Abstract And The Dragon,Rap,Craig Jenkins,January 9 2014,No,https://media.pitchfork.com/photos/5929a4ef9d034d5c69bf319f/1:1/w_160/e9b2c2cd.jpg,/reviews/albums/18840-busta-rhymes-q-tip-the-abstract-and-the-dragon/
97,2,King L,Drilluminati 2,Rap,Jordan Sargent,January 8 2014,No,https://media.pitchfork.com/photos/5929a4e013d1975652138df6/1:1/w_160/85ff7ca1.jpg,/reviews/albums/18831-king-louie-drilluminati-2/
97,3,Clams Casino,Instrumental Tape 3,Rap,Larry Fitzmaurice,January 8 2014,No,https://media.pitchfork.com/photos/5929a4dfea9e61561daa4fef/1:1/w_160/5f8cdb21.jpeg,/reviews/albums/18830-clams-casino-instrumental-tape-3/
97,4,E-40,The Block Brochure: Welcome To the Soil, Pt. 4,5, & 6,Rap,Jayson Greene,January 6 2014
97,5,Childish Gambino,Because the Internet,Rap,Craig Jenkins,December 12 2013,No,https://media.pitchfork.com/photos/5929a4ce13d1975652138dc8/1:1/w_160/a61ee51a.jpg,/reviews/albums/18817-childish-gambino-because-the-internet/
97,6,Don Trip,Step Brothers 2,Rap,Jayson Greene,December 9 2013,No,https://media.pitchfork.com/photos/5929a4bf5e6ef9596932093e/1:1/w_160/a031c5f7.jpg,/reviews/albums/18803-don-trip-starlito-step-brothers-2/
97,7,Death Grips,Government Plates,Experimental,Ian Cohen,November 19 2013,Yes,https://media.pitchfork.com/photos/5929a4a05e6ef959693208fb/1:1/w_160/196bb1f2.jpg,/reviews/albums/18779-death-grips-government-plates/
97,8,Jonwayne,Rap Album One,Rap,Kyle Kramer,November 12 2013,No,https://media.pitchfork.com/photos/5929a44b13d1975652138c9e/1:1/w_160/a47936cb.jpg,/reviews/albums/18715-jonwayne-rap-album-one/
97,9,Nguzunguzu,Skycell,Electronic,Miles Raymer,November 7 2013,No,https://media.pitchfork.com/photos/5929a44513d1975652138c92/1:1/w_160/6d49707c.jpg,/reviews/albums/18710-nguzunguzu-skycell/
97,10,Action Bronson,Blue Chips 2,Rap,Jordan Sargent,November 7 2013,No,https://media.pitchfork.com/photos/5929a45b9d034d5c69bf3050/1:1/w_160/32dc95fd.jpg,/reviews/albums/18727-action-bronson-blue-chips-2/
97,11,Boldy James,My 1st Chemistry Set,Rap,Jayson Greene,November 6 2013,No,https://media.pitchfork.com/photos/5929a3f65e6ef9596932076d/1:1/w_160/16d2eca5.jpg,/reviews/albums/18647-boldy-james-the-alchemist-my-1st-chemistry-set/
97,12,Eminem,The Marshall Mathers LP 2,Rap,Craig Jenkins,November 6 2013,No,https://media.pitchfork.com/photos/5929a4629d034d5c69bf3060/1:1/w_160/497c14b1.jpg,/reviews/albums/18733-eminem-the-marshall-mathers-lp-2/
98,1,MellowHigh,MellowHigh,Rap,Kyle Kramer,November 5 2013,No,https://media.pitchfork.com/photos/5929a443b1335d7bf16988f8/1:1/w_160/aab4bacb.jpg,/reviews/albums/18708-mellowhigh-mellowhigh/
98,2,Miracle,Mercury,Rap,Andrew Ryce,October 31 2013,No,https://media.pitchfork.com/photos/5929a459b1335d7bf169892d/1:1/w_160/cc0e9fa9.jpg,/reviews/albums/18724-miracle-mercury/
98,3,Dosh,Milk Money,Electronic,Grayson Currin,October 25 2013,No,https://media.pitchfork.com/photos/5929a3dd13d1975652138ba8/1:1/w_160/7b967973.jpeg,/reviews/albums/18626-dosh-milk-money/
98,4,Black Milk,No Poison, No Paradise,Rap,Jayson Greene,October 22 2013,No,https://media.pitchfork.com/photos/5929a3cf5e6ef9596932070f/1:1/w_160/2da3ee52.jpg
98,5,Le1f,Tree House,Rap,Miles Raymer,October 9 2013,No,https://media.pitchfork.com/photos/5929a340ea9e61561daa4c2f/1:1/w_160/16dff4aa.jpg,/reviews/albums/18506-le1f-tree-house/
98,6,Pusha-T,My Name Is My Name,Rap,Craig Jenkins,October 9 2013,No,https://media.pitchfork.com/photos/5929a217b1335d7bf16983fc/1:1/w_160/c4897c03.jpg,/reviews/albums/18277-pusha-t-my-name-is-my-name/
98,7,Danny Brown,Old,Rap,Jayson Greene,October 3 2013,Yes,https://media.pitchfork.com/photos/5929a38eb1335d7bf1698762/1:1/w_160/822cd3f7.jpg,/reviews/albums/18565-danny-brown-old/
98,8,WHY?,Golden Tickets,Rap,Jayson Greene,September 25 2013,No,https://media.pitchfork.com/photos/5929a32d9d034d5c69bf2d65/1:1/w_160/067dd867.jpg,/reviews/albums/18492-why-golden-tickets/
98,9,Drake,Nothing Was the Same,Rap,Jayson Greene,September 23 2013,Yes,https://media.pitchfork.com/photos/5929a346ea9e61561daa4c34/1:1/w_160/87d4db64.jpg,/reviews/albums/18511-drake-nothing-was-the-same/
98,10,Elvis Costello,Wise Up Ghost,Rock,Jayson Greene,September 19 2013,No,https://media.pitchfork.com/photos/5929a333b1335d7bf169868f/1:1/w_160/521a7f84.jpg,/reviews/albums/18497-elvis-costello-the-roots-wise-up-ghost/
98,11,2 Chainz,B.O.A.T.S II: Me Time,Rap,Kyle Kramer,September 18 2013,No,https://media.pitchfork.com/photos/5929a38bb1335d7bf169875a/1:1/w_160/3425d3d5.jpg,/reviews/albums/18562-2-chainz-boats-ii-me-time/
98,12,J-Zone,Peter Pan Syndrome,Rap,Nate Patrin,September 12 2013,No,https://media.pitchfork.com/photos/5929a34d9d034d5c69bf2daf/1:1/w_160/f2c3ffad.jpg,/reviews/albums/18516-j-zone-peter-pan-syndrome/
