'cbsa','cbsa_name','cbsa_state','zcta5','zcta5_name'
'34740','Muskegon, MI','MI','49441','Norton Shores, MI'
'34740','Muskegon, MI','MI','49442','Muskegon, MI'
'34740','Muskegon, MI','MI','49444','Muskegon Heights, MI'
'34740','Muskegon, MI','MI','49445','Muskegon, MI'
'34740','Muskegon, MI','MI','49448','Nunica, MI'
'34740','Muskegon, MI','MI','49451','Ravenna, MI'
'34740','Muskegon, MI','MI','49456','Spring Lake, MI'
'34740','Muskegon, MI','MI','49457','Twin Lake, MI'
'34740','Muskegon, MI','MI','49461','Whitehall, MI'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','MI','28420','Ash, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28422','Bolivia, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28436','Delco, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28451','Leland, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28452','Longwood, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28456','Riegelwood, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28461','Boiling Spring Lakes, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28462','Supply, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28465','Oak Island, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28467','Calabash, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28468','Sunset Beach, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28469','Ocean Isle Beach, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28470','Shallotte, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','28479','Winnabow, NC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29511','Aynor, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29526','Conway, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29527','Conway, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29544','Galivants Ferry, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29545','Green Sea, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29566','Little River, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29568','Longs, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29569','Loris, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29572','Myrtle Beach, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29575','Myrtle Beach, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29576','Murrells Inlet, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29577','Myrtle Beach, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29579','Myrtle Beach, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29581','Nichols, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29582','North Myrtle Beach, SC'
'34820','Myrtle Beach-Conway-North Myrtle Beach, SC-NC','NC','29588','Socastee, SC'
'34900','Napa, CA','NC','94503','American Canyon, CA'
'34900','Napa, CA','CA','94508','Angwin, CA'
'34900','Napa, CA','CA','94515','Calistoga, CA'
'34900','Napa, CA','CA','94558','Napa, CA'
'34900','Napa, CA','CA','94559','Napa, CA'
'34900','Napa, CA','CA','94567','Pope Valley, CA'
'34900','Napa, CA','CA','94573','Rutherford, CA'
'34900','Napa, CA','CA','94574','St. Helena, CA'
'34900','Napa, CA','CA','94576','Deer Park, CA'
'34900','Napa, CA','CA','94589','Vallejo, CA'
'34900','Napa, CA','CA','94599','Yountville, CA'
'34940','Naples-Immokalee-Marco Island, FL','CA','34101','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34102','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34103','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34104','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34105','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34108','Pelican Bay, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34109','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34110','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34112','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34113','Naples Manor, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34114','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34116','Golden Gate, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34117','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34119','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34120','Naples, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34134','Bonita Springs, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34137','Copeland, FL (PO Boxes)'
'34940','Naples-Immokalee-Marco Island, FL','FL','34138','Chokoloskee, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34139','Everglades, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34140','Goodland, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34141','Ochopee, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34142','Immokalee, FL'
'34940','Naples-Immokalee-Marco Island, FL','FL','34145','Marco Island, FL'
'34980','Nashville-Davidson--Murfreesboro--Franklin, TN','FL','37010','Adams, TN'
